Skill Section ID,Skill Section Description,Skill Family ID,Skill Family Description,Skill Group ID,Skill Group Description,Skill ID,Skill Description
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117280,Oracle Fusion Appl. 2014 User Exp. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117281,Oracle Fusion Fin. 11g AP Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117283,Oracle Fusion Fin. 11g GL Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117286,Oracle Fusion Fin. 2014 Data Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117288,Oracle Fusion Fin. 2014 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117289,Oracle Fusion Fin. 2014 Reporting Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117290,Oracle Fusion Fin. 2014 Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117291,Oracle Fusion Fin. Cloud Service Sol.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117292,Oracle Fusion Fin. Solutions
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117293,Oracle Fusion Proc. 11g PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117294,Oracle Fusion Proc. 11g Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117295,Oracle Fusion Proc. 2014 Data Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117296,Oracle Fusion Proc. 2014 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117297,Oracle Fusion Proc. 2014 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117298,Oracle Fusion Proc. 2014 Reporting Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117299,Oracle Fusion Proc. 2014 Sales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117300,Oracle Fusion Proc. Cloud Service Sol.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117301,Oracle Fusion Proc. Solutions
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117302,Oracle GoldenGate 12c PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117303,Oracle Identity Governance 11g Impl Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117304,Oracle Support Spec. General Product
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117305,Oracle OCP WebLogic Server 12c Impl Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117392,Oracle Associate Solaris 11 System Adm.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117393,Oracle Fusion HCM 2014 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117395,Oracle Prof Solaris 11 System Adm.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117564,Oracle Arch. Spec. IT Architecture R3
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117733,Oracle Exadata dB Machine '14 Impl. Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117734,Oracle Expert Exadata X3 & X4 Administr.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117899,Oracle BI Appl. 7 for ERP Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117904,Oracle Licensing Professional
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1117913,Oracle PL/SQL Developer Advanced Prof.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118132,Oracle Associate Java SE 8 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118133,Oracle Exadata dB Machine '14 Supp. Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118135,Oracle RightNow CX Cl. Serv 2012 Dev
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118136,Oracle RightNow CX Cl. Serv 2012 Impl Sp
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118329,Oracle Database 12c PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118330,Oracle Database 12c Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118332,Oracle OCP WebLogic Server 11g Admin.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118888,Oracle Data Integrator 12c Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118889,Oracle Database BDR 2016 Sales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1118890,Oracle FS1 Series Systems Presales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119004,Oracle OCP 10g RAC
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119005,Oracle OCP 11g RAC
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119006,Oracle OCP Java SE 7 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119204,Oracle Database BDR 2016 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119205,Oracle MySQL PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119206,Oracle MySQL Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119361,Oracle SPARC-Based Serv '16 PreSales Spe
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119362,Oracle SPARC-Based Serv '16 Sales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119597,Oracle DBA 2016 Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119598,Oracle Fusion PPM 2014 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119599,Oracle Fusion PPM 2014 Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119784,Oracle Appl. Cloud Data 2016 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119785,Oracle Database 11g R2 SQL Tuning Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119786,Oracle Database 11g RAC Admin. Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119787,Oracle Database 12c Administr. Master
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119788,Oracle DBA 2016 PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119789,Oracle Sales Cloud 2016 PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119790,Oracle Sales Cloud 2016 Sales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119921,Oracle OCP Java SE 8 Programmer
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1119922,Oracle Sales Cloud 2016 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120142,Oracle Expert Performance Tuning 11G R2
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120143,Oracle Fusion PPM Implementation Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120282,Oracle Big Data 2017 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120287,Oracle RAC 12c Implementation Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120356,Oracle HCM Midsize Cloud 2016 PreS. Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120443,Oracle Appl. Cloud Rep. 2016 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120444,Oracle Big Data 2017 Presales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120446,Oracle Database 12c RAC Admin. Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120447,Oracle Database Appl. 2016 PreSales Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120456,Oracle SPARC T5 Servers 2014 TA
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1120461,SUN x86 Systems PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121150,Oracle Master Java EE 6 Enterprise Arch.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121261,Oracle OCP WebLogic Server 12c Admin.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121593,Oracle CPQ Cloud Service PreSales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121595,Oracle Int. Cloud Service PreSales Cons.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121743,Oracle B2B Oracle Eloqua Master
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121744,Oracle HCM Cloud 2017 Presales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121745,Oracle HCM Cloud 2017 Sales Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1121966,Oracle IaaS 2017 PreSales Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122279,Oracle Adm SystemAdm WebLogic 11
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122280,Oracle Adm SystemAdm WebLogic 12c
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122281,Oracle Adm SystemAdm WebLogic 9/10
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122282,Oracle Architect SOA 2013 Arch Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122283,Oracle Database 12c Max Avail. Expert
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122284,Oracle EBS R12 Project Impl Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122286,Oracle Expert Performance Tuning 12c
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122287,Oracle Expert RAC 12c_Data Guard Admin
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122288,Oracle Expert RAC 12c_Grid Infra Admin
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122861,Oracle Cloud Infra Classic 2018 Ass Arch
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1122862,Oracle Fin Cloud Payables 2017 Impl Spec
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1123066,Oracle SOA Suite 12c Impl. Specialist
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1123521,Oracle MySQL Cloud Serv. '18 Impl. Spec.
1103425,Certifications,1104027,Technologies Certifications,1104038,Oracle Certifications,1123628,Oracle Cloud Service Spec. Autonomous DW
